usage_id;date_of_registration;pincode;calls_made;sms_sent;data_usage;churn
2558;13/01/2020;958414;89;22;1300;No
2567;13/01/2020;698180;1;27;3014;Yes
2570;13/01/2020;865412;59;1;10205;No
2584;13/01/2020;903028;95;20;1958;No
2587;13/01/2020;814659;7;18;5322;No
2589;13/01/2020;872897;98;33;5931;No
2590;13/01/2020;860878;72;39;3597;No
2594;13/01/2020;927637;22;42;6099;No
2603;14/01/2020;673887;10;30;8505;No
2604;14/01/2020;256410;91;32;3543;No
2605;14/01/2020;706005;7;26;6067;No
2606;14/01/2020;324606;79;18;3902;No
2607;14/01/2020;258182;84;3;3867;No
2608;14/01/2020;701802;88;27;2676;No
2620;14/01/2020;661914;4;6;9562;No
2622;14/01/2020;726511;60;33;9067;No
2626;14/01/2020;322437;1;32;4757;No
2634;14/01/2020;708915;84;19;4416;No
2639;14/01/2020;406720;23;18;5483;No
2640;14/01/2020;847549;8;28;9602;No
2644;14/01/2020;464461;8;5;2170;No
2645;14/01/2020;748536;67;36;9848;No
2651;14/01/2020;241177;63;43;99;No
2654;14/01/2020;382473;27;37;6873;No
2655;14/01/2020;368570;56;0;2574;Yes
2665;14/01/2020;264086;35;30;2570;No
2670;14/01/2020;908473;20;8;9150;No
2673;14/01/2020;367369;56;23;4907;No
2681;14/01/2020;977330;59;8;8233;No
2684;14/01/2020;696225;3;4;3200;No
2689;14/01/2020;490078;97;33;6988;Yes
2691;14/01/2020;484947;12;26;7330;No
2692;14/01/2020;632413;64;24;7676;No
2702;14/01/2020;421025;72;28;10188;No
2704;14/01/2020;721646;35;21;9348;No
2707;14/01/2020;385952;44;4;9384;No
2711;14/01/2020;360225;87;17;586;No
2716;14/01/2020;398624;49;36;4605;No
2723;14/01/2020;842874;89;22;1756;Yes
2724;14/01/2020;928217;91;25;5743;Yes
2726;14/01/2020;939126;20;24;7512;No
2730;14/01/2020;109998;67;18;8395;No
2735;14/01/2020;611833;30;35;310;Yes
2736;14/01/2020;771148;6;31;5628;No
2740;14/01/2020;225015;64;32;3096;Yes
2742;14/01/2020;853505;53;32;599;No
2745;14/01/2020;818851;45;13;1689;No
2748;14/01/2020;986916;58;45;486;No
2752;14/01/2020;988370;43;24;4461;No
2755;14/01/2020;867277;19;31;2830;No
2758;14/01/2020;176005;74;25;785;No
2765;14/01/2020;426288;22;9;4243;No
2776;14/01/2020;824277;38;4;2323;No
2777;14/01/2020;951784;67;29;7482;Yes
2779;14/01/2020;207875;43;31;5197;No
2780;14/01/2020;690113;93;26;1166;No
2782;14/01/2020;973510;68;45;4655;No
2784;14/01/2020;625808;32;45;5899;No
2785;14/01/2020;132831;9;43;2316;No
2787;14/01/2020;257803;35;28;8509;No
2788;14/01/2020;535447;44;8;2152;Yes
2793;14/01/2020;687645;50;23;6587;No
2795;14/01/2020;232018;51;48;4249;No
2801;15/01/2020;191860;11;4;3945;Yes
2803;15/01/2020;841383;69;12;532;No
2804;15/01/2020;794699;95;6;4133;No
2809;15/01/2020;497857;12;44;4670;No
2814;15/01/2020;563957;70;36;2900;Yes
2820;15/01/2020;223406;72;13;897;No
2825;15/01/2020;102262;20;18;7982;No
2828;15/01/2020;402616;30;25;7333;No
2829;15/01/2020;146729;83;19;9424;No
2832;15/01/2020;661081;81;29;1785;Yes
2833;15/01/2020;819328;64;47;4373;No
2834;15/01/2020;469345;36;42;2039;No
2835;15/01/2020;254684;83;16;1296;No
2845;15/01/2020;361326;44;18;836;No
2846;15/01/2020;785625;1;36;8105;No
2857;15/01/2020;774014;15;21;532;No
2859;15/01/2020;611178;87;10;4745;No
2861;15/01/2020;969700;26;40;8990;No
2873;15/01/2020;873614;58;33;337;No
2881;15/01/2020;731195;44;13;7371;No
2883;15/01/2020;653919;35;34;8300;No
2891;15/01/2020;253910;40;46;4486;Yes
2894;15/01/2020;753624;39;40;4027;Yes
2899;15/01/2020;732435;1;38;7436;No
2900;15/01/2020;257834;52;14;4205;No
2908;15/01/2020;993600;53;11;5484;No
2916;15/01/2020;129909;24;29;7300;No
2923;15/01/2020;625995;26;40;9695;No
2925;15/01/2020;283033;55;22;8055;No
2932;15/01/2020;176183;70;19;3101;Yes
2939;15/01/2020;259666;71;1;8797;No
2940;15/01/2020;993448;27;20;5241;No
2948;15/01/2020;704873;14;41;5540;No
2949;15/01/2020;261067;85;13;403;No
2950;15/01/2020;941794;26;11;7956;No
2953;15/01/2020;696268;55;9;5569;No
2957;15/01/2020;771927;69;30;6852;Yes
2959;15/01/2020;220403;77;20;9582;No
2961;15/01/2020;492944;33;14;6760;No
2962;15/01/2020;556106;48;13;8006;No
2963;15/01/2020;904470;23;3;3443;No
2964;15/01/2020;203084;25;1;8324;No
2965;15/01/2020;142984;61;8;3997;No
2971;15/01/2020;932668;14;18;6955;No
2980;15/01/2020;430000;75;14;2263;No
2998;16/01/2020;936681;41;39;8561;No
3010;16/01/2020;630464;53;51;3638;No
3015;16/01/2020;296116;72;2;7033;No
3016;16/01/2020;634789;43;36;2973;No
3018;16/01/2020;447075;35;35;3186;No
3025;16/01/2020;201150;38;20;4795;No
3030;16/01/2020;676974;108;16;3846;No
3032;16/01/2020;381505;38;1;7175;No
3042;16/01/2020;752795;59;20;3953;No
3045;16/01/2020;228905;25;1;4207;No
3057;16/01/2020;767002;9;14;8366;No
3058;16/01/2020;502705;93;19;2574;No
3061;16/01/2020;428847;88;38;9645;No
3063;16/01/2020;612032;52;10;8119;No
3068;16/01/2020;419486;22;26;3732;No
3073;16/01/2020;897494;58;3;5340;Yes
3078;16/01/2020;508295;36;35;2808;No
3080;16/01/2020;670334;5;17;6065;No
3081;16/01/2020;519097;5;17;6774;No
3091;16/01/2020;760771;105;15;724;Yes
3096;16/01/2020;457072;45;41;6384;No
3103;16/01/2020;582490;62;26;4111;Yes
3104;16/01/2020;160589;57;38;694;Yes
3105;16/01/2020;344220;8;36;8390;No
3107;16/01/2020;577053;76;1;6814;No
3108;16/01/2020;550795;32;32;1245;Yes
3112;16/01/2020;407448;55;9;3100;No
3116;16/01/2020;994505;9;33;393;No
3122;16/01/2020;884235;49;49;7460;No
3130;16/01/2020;349779;73;28;1976;No
3131;16/01/2020;315101;53;17;10474;No
3140;16/01/2020;723685;60;17;1560;No
3155;16/01/2020;735908;36;11;4179;No
3159;16/01/2020;828119;81;36;8726;No
3168;16/01/2020;197806;95;28;2770;No
3169;16/01/2020;688200;7;11;4360;No
3170;16/01/2020;850453;18;45;8610;No
3172;16/01/2020;419855;33;43;7722;No
3175;16/01/2020;502018;90;28;523;No
3176;16/01/2020;646002;60;1;3551;No
3180;16/01/2020;619668;87;41;6296;No
3195;16/01/2020;596400;8;31;3948;No
3200;17/01/2020;662756;7;2;7741;No
3203;17/01/2020;924738;14;21;3762;No
3207;17/01/2020;616328;7;45;2895;No
3210;17/01/2020;422074;63;42;2253;No
3215;17/01/2020;449169;45;5;2348;No
3226;17/01/2020;752102;14;45;4662;No
3230;17/01/2020;907768;5;7;4610;No
3233;17/01/2020;192256;28;1;9562;No
3246;17/01/2020;110501;65;40;4337;No
3248;17/01/2020;305843;103;44;4218;No
3251;17/01/2020;976713;29;29;1070;No
3252;17/01/2020;598595;1;29;4473;Yes
3253;17/01/2020;704877;52;30;1231;No
3256;17/01/2020;895450;51;19;7462;No
3257;17/01/2020;459039;84;19;3414;No
3264;17/01/2020;214922;95;38;6620;Yes
3265;17/01/2020;972087;34;7;1239;No
3266;17/01/2020;129694;42;19;3635;No
3271;17/01/2020;512937;5;27;8103;No
3278;17/01/2020;811089;0;1;6567;No
3283;17/01/2020;792085;39;4;3378;No
3288;17/01/2020;760418;32;7;3632;No
3291;17/01/2020;334788;82;17;7962;No
3292;17/01/2020;849918;64;12;192;No
3296;17/01/2020;372747;21;30;4832;No
3303;17/01/2020;649035;53;51;5815;No
3307;17/01/2020;645963;17;37;6540;No
3308;17/01/2020;633166;9;5;2506;No
3319;17/01/2020;191223;23;30;1928;No
3333;17/01/2020;460719;50;16;7393;No
3338;17/01/2020;475455;67;44;4057;Yes
3341;17/01/2020;640314;21;40;2366;No
3342;17/01/2020;510688;56;20;8730;No
3343;17/01/2020;458978;88;16;29;No
3344;17/01/2020;178123;74;13;4379;No
3348;17/01/2020;912024;0;5;8548;No
3349;17/01/2020;138783;81;14;1093;No
3350;17/01/2020;276058;71;3;6390;No
3352;17/01/2020;716076;27;46;2647;No
3370;17/01/2020;297315;53;20;8906;No
3371;17/01/2020;971438;15;21;8811;No
3383;17/01/2020;593555;62;45;5710;No
3384;17/01/2020;984537;14;8;4890;No
3388;17/01/2020;220641;50;4;310;No
3394;17/01/2020;266240;23;20;9823;No
3395;17/01/2020;258935;43;6;5071;No
3401;18/01/2020;489365;35;21;7574;No
3410;18/01/2020;317564;89;26;8596;No
3416;18/01/2020;770428;60;31;7639;No
3417;18/01/2020;222856;48;23;1594;No
3431;18/01/2020;359878;5;6;2554;Yes
3434;18/01/2020;813159;20;37;6770;No
3438;18/01/2020;412318;30;48;6314;No
3458;18/01/2020;877332;62;30;10824;No
3461;18/01/2020;971219;2;37;5927;Yes
3463;18/01/2020;909555;52;16;3431;No
3467;18/01/2020;259100;80;8;1469;No
3474;18/01/2020;303449;88;24;5697;No
3480;18/01/2020;772629;97;28;3451;No
3481;18/01/2020;514094;79;13;3865;Yes
3482;18/01/2020;945017;10;11;3433;No
3485;18/01/2020;611030;41;5;846;No
3487;18/01/2020;919366;11;26;8390;No
3489;18/01/2020;554562;94;36;6015;Yes
3494;18/01/2020;391343;71;11;3927;No
3501;18/01/2020;729911;6;3;1098;No
3505;18/01/2020;885705;6;31;217;No
3524;18/01/2020;951467;57;11;7209;No
3527;18/01/2020;955704;64;22;7572;No
3532;18/01/2020;914316;59;1;5222;No
3536;18/01/2020;684356;50;44;4134;Yes
3543;18/01/2020;851285;40;26;6066;No
3545;18/01/2020;854729;99;45;6171;No
3546;18/01/2020;129560;23;27;2661;No
3550;18/01/2020;937332;31;26;6981;Yes
3552;18/01/2020;925835;73;29;7368;No
3556;18/01/2020;745699;38;2;6544;Yes
3559;18/01/2020;359041;34;14;3332;No
3561;18/01/2020;290449;79;47;4982;Yes
3569;18/01/2020;581058;28;27;4977;Yes
3571;18/01/2020;175018;12;37;8777;No
3572;18/01/2020;242223;71;22;7400;Yes
3575;18/01/2020;150695;4;37;5385;No
3582;18/01/2020;663954;52;17;4035;No
3587;18/01/2020;347847;5;34;8055;No
3589;18/01/2020;938426;77;14;3985;No
3594;18/01/2020;272288;90;11;4841;No
3598;19/01/2020;294070;36;39;621;No
3599;19/01/2020;708253;76;15;4112;Yes
3603;19/01/2020;706167;78;3;8753;Yes
3604;19/01/2020;447779;29;22;2422;No
3605;19/01/2020;930996;90;25;4305;No
3608;19/01/2020;974050;22;8;5430;Yes
3610;19/01/2020;521366;16;22;3534;Yes
3612;19/01/2020;599386;8;28;4778;No
3622;19/01/2020;565125;25;29;797;No
3624;19/01/2020;998309;92;7;7696;No
3625;19/01/2020;781658;18;21;1658;Yes
3626;19/01/2020;922992;41;11;7910;No
3634;19/01/2020;918371;27;34;6042;No
3651;19/01/2020;321272;27;48;3956;No
3653;19/01/2020;592824;2;26;4716;Yes
3654;19/01/2020;135516;41;27;1662;Yes
3655;19/01/2020;140883;86;29;379;No
3669;19/01/2020;932962;59;19;4583;Yes
3671;19/01/2020;954647;59;11;738;No
3674;19/01/2020;444658;22;23;9726;No
3684;19/01/2020;426231;68;13;2911;No
3689;19/01/2020;611411;61;0;1415;Yes
3691;19/01/2020;478532;60;39;1079;Yes
3692;19/01/2020;534796;13;3;8425;No
3701;19/01/2020;738858;18;6;1092;No
3705;19/01/2020;985505;7;14;2133;Yes
3706;19/01/2020;762758;15;40;5468;No
3708;19/01/2020;759778;21;17;9543;No
3709;19/01/2020;328393;80;23;5689;No
3712;19/01/2020;861514;92;17;5521;No
3713;19/01/2020;901989;17;50;8797;No
3714;19/01/2020;260525;33;22;7483;No
3717;19/01/2020;408721;57;14;8559;No
3719;19/01/2020;613568;24;34;5188;No
3735;19/01/2020;216641;68;15;7404;Yes
3740;19/01/2020;488239;87;3;2023;No
3747;19/01/2020;817379;14;47;9877;No
3751;19/01/2020;762255;28;27;7040;Yes
3759;19/01/2020;691202;78;1;3779;No
3761;19/01/2020;185366;3;5;7708;No
3762;19/01/2020;542944;54;9;9948;No
3765;19/01/2020;925331;21;20;7407;No
3766;19/01/2020;490050;84;38;6154;No
3767;19/01/2020;313539;7;17;5974;No
3768;19/01/2020;141400;81;15;2006;No
3772;19/01/2020;119513;3;31;1920;Yes
3773;19/01/2020;939210;26;34;5911;Yes
3774;19/01/2020;669782;42;13;5065;No
3775;19/01/2020;663800;8;45;1010;No
3776;19/01/2020;353365;51;41;5591;Yes
3782;19/01/2020;481825;6;5;1145;No
3787;19/01/2020;864496;91;31;4173;No
3790;19/01/2020;463903;59;5;3278;No
3791;19/01/2020;961876;22;37;2154;No
3795;19/01/2020;787578;69;37;3963;Yes
3799;20/01/2020;194227;80;16;6473;No
3802;20/01/2020;383056;94;13;4173;No
3804;20/01/2020;612793;74;34;3763;No
3809;20/01/2020;743694;49;31;7266;No
3813;20/01/2020;975475;12;27;3509;No
3822;20/01/2020;597064;82;16;453;Yes
3824;20/01/2020;555564;42;48;8276;No
3825;20/01/2020;751290;27;10;7008;No
3827;20/01/2020;101298;64;26;6579;Yes
3830;20/01/2020;833803;70;36;7389;Yes
3834;20/01/2020;381344;91;32;3873;Yes
3844;20/01/2020;558217;3;32;2909;No
3847;20/01/2020;901264;84;20;5174;No
3848;20/01/2020;243030;7;27;348;No
3860;20/01/2020;116009;27;7;5498;No
3866;20/01/2020;688973;59;1;5915;No
3869;20/01/2020;598127;76;11;869;No
3870;20/01/2020;147345;74;3;4348;No
3878;20/01/2020;418302;32;1;1717;No
3880;20/01/2020;714814;60;22;7238;Yes
3883;20/01/2020;939120;24;22;374;No
3887;20/01/2020;942659;18;38;1217;No
3891;20/01/2020;166976;84;3;10228;No
3892;20/01/2020;690291;19;28;3889;No
3895;20/01/2020;829532;96;1;3054;No
3901;20/01/2020;680453;61;34;10174;No
3907;20/01/2020;608655;63;34;9736;No
3910;20/01/2020;294630;32;10;6585;No
3914;20/01/2020;246653;49;38;782;No
3917;20/01/2020;360405;93;18;6593;No
3920;20/01/2020;744369;40;15;4455;No
3926;20/01/2020;845483;87;43;4506;No
3927;20/01/2020;576433;58;31;9976;No
3930;20/01/2020;997598;34;1;9168;No
3934;20/01/2020;244258;9;38;707;No
3937;20/01/2020;788818;62;16;8680;No
3939;20/01/2020;893353;45;13;9287;Yes
3942;20/01/2020;970836;39;17;3058;No
3952;20/01/2020;886612;37;33;3685;No
3953;20/01/2020;547150;15;48;4562;No
3955;20/01/2020;602245;12;5;9362;Yes
3959;20/01/2020;117552;50;26;3159;No
3968;20/01/2020;184853;89;37;2884;No
3969;20/01/2020;249138;63;40;2778;No
3973;20/01/2020;528172;66;30;4488;No
3978;20/01/2020;402905;82;26;8090;Yes
3984;20/01/2020;240988;45;18;9289;No
3986;20/01/2020;440739;81;15;7501;Yes
3987;20/01/2020;574176;23;36;9381;Yes
3991;20/01/2020;849247;26;37;6094;No
3992;20/01/2020;445292;55;1;6327;Yes
3993;20/01/2020;498752;24;48;381;No
3995;20/01/2020;701202;91;43;2312;Yes
3999;21/01/2020;598782;1;38;7790;No
4000;21/01/2020;810733;51;42;5490;No
4008;21/01/2020;907919;64;30;366;Yes
4010;21/01/2020;303294;6;20;604;No
4011;21/01/2020;587188;55;9;3242;No
4022;21/01/2020;448075;46;21;4692;No
4033;21/01/2020;126179;45;24;5037;Yes
4046;21/01/2020;247108;29;10;5498;No
4051;21/01/2020;134479;35;39;5119;No
4053;21/01/2020;167535;73;46;5396;No
4055;21/01/2020;603504;78;2;496;No
4057;21/01/2020;579471;53;6;6708;No
4059;21/01/2020;559555;38;30;6296;No
4064;21/01/2020;242535;76;4;509;No
4072;21/01/2020;354669;87;44;8474;No
4080;21/01/2020;547376;58;7;8671;Yes
4081;21/01/2020;427253;29;14;363;Yes
4087;21/01/2020;630578;72;27;6154;No
4088;21/01/2020;994862;87;14;8558;No
4089;21/01/2020;838551;82;22;2178;No
4090;21/01/2020;263137;36;7;951;No
4091;21/01/2020;634038;87;32;9421;No
4093;21/01/2020;719822;86;35;8201;No
4094;21/01/2020;175581;28;45;8800;No
4100;21/01/2020;287470;73;38;6668;No
4107;21/01/2020;403401;66;23;3900;No
4112;21/01/2020;103101;3;33;3033;Yes
4113;21/01/2020;740780;30;22;3002;No
4116;21/01/2020;215673;90;38;4206;No
4119;21/01/2020;873654;25;5;8025;No
4122;21/01/2020;968880;77;23;4055;No
4126;21/01/2020;396472;46;47;9701;Yes
4131;21/01/2020;585035;66;19;8823;Yes
4132;21/01/2020;387681;79;20;6934;No
4139;21/01/2020;641962;73;40;1707;No
4141;21/01/2020;719364;46;29;2545;No
4144;21/01/2020;405689;43;24;2550;Yes
4146;21/01/2020;917901;87;52;1573;No
4147;21/01/2020;619607;2;31;7624;No
4152;21/01/2020;561257;94;24;7496;No
4155;21/01/2020;852940;73;39;6864;No
4156;21/01/2020;754325;34;45;883;No
4158;21/01/2020;720037;62;1;3242;No
4160;21/01/2020;329110;95;3;1510;No
4166;21/01/2020;346301;63;13;7899;No
4168;21/01/2020;785621;57;5;8139;No
4169;21/01/2020;816500;62;4;1398;No
4173;21/01/2020;608383;76;13;2693;No
4176;21/01/2020;211773;59;3;1990;No
4178;21/01/2020;282877;80;43;4980;No
4190;21/01/2020;344333;78;28;8435;Yes
4192;21/01/2020;346344;76;7;7684;No
4199;22/01/2020;789035;103;0;6163;No
4205;22/01/2020;255275;24;28;1715;Yes
4209;22/01/2020;157850;9;39;9319;Yes
4211;22/01/2020;504500;56;37;8250;Yes
4216;22/01/2020;497693;69;37;3735;No
4218;22/01/2020;345365;68;28;1151;No
4224;22/01/2020;546845;23;17;7526;No
4225;22/01/2020;124654;48;27;7411;No
4226;22/01/2020;710747;86;29;4546;No
4228;22/01/2020;593733;33;38;4743;No
4230;22/01/2020;941690;59;1;982;No
4252;22/01/2020;136477;92;8;2047;No
4253;22/01/2020;192892;54;15;4992;Yes
4254;22/01/2020;842222;38;10;8536;No
4258;22/01/2020;853938;41;4;5126;No
4260;22/01/2020;775687;11;47;7984;No
4266;22/01/2020;191447;75;42;6383;No
4273;22/01/2020;578219;81;13;7805;No
4274;22/01/2020;205860;6;18;4660;No
4275;22/01/2020;601966;62;42;141;No
4278;22/01/2020;142945;89;48;8183;No
4282;22/01/2020;515661;52;1;7439;No
4287;22/01/2020;840944;63;2;7966;No
4311;22/01/2020;293084;101;29;4443;No
4312;22/01/2020;333656;43;33;7661;No
4314;22/01/2020;828217;66;35;3823;No
4316;22/01/2020;411322;21;10;4304;No
4324;22/01/2020;190150;78;40;1441;No
4335;22/01/2020;293319;1;38;2664;No
4344;22/01/2020;139946;47;30;339;No
4345;22/01/2020;612852;58;12;8174;Yes
4346;22/01/2020;785345;77;1;9636;No
4354;22/01/2020;256407;39;31;8944;Yes
4356;22/01/2020;170019;62;10;8273;Yes
4360;22/01/2020;584673;74;50;6174;No
4361;22/01/2020;517225;55;14;5151;Yes
4370;22/01/2020;357075;6;35;3250;Yes
4371;22/01/2020;268163;23;16;2019;Yes
4382;22/01/2020;321936;41;24;4404;No
4385;22/01/2020;137168;35;6;7657;Yes
4386;22/01/2020;316128;4;26;6096;No
4387;22/01/2020;335623;68;6;4969;No
4388;22/01/2020;900626;65;28;8127;Yes
4391;22/01/2020;131243;4;26;1403;No
4394;22/01/2020;397242;39;33;6464;No
4395;22/01/2020;384909;42;29;1937;No
4396;22/01/2020;225623;39;0;3611;No
4397;23/01/2020;636107;17;25;6462;No
4400;23/01/2020;739840;64;19;3677;No
4401;23/01/2020;141799;16;8;5136;No
4405;23/01/2020;349443;56;50;10396;No
4411;23/01/2020;924817;37;20;3303;No
4414;23/01/2020;794965;7;15;2883;No
4416;23/01/2020;779842;18;19;2504;No
4421;23/01/2020;787244;6;8;8938;Yes
4422;23/01/2020;122211;75;0;2539;No
4424;23/01/2020;464783;64;7;19;No
4425;23/01/2020;558030;17;13;3177;No
4426;23/01/2020;861215;24;27;7200;No
4429;23/01/2020;910031;1;13;3069;No
4433;23/01/2020;172718;107;17;9138;No
4434;23/01/2020;851465;42;42;5008;Yes
4436;23/01/2020;943855;85;32;7119;No
4443;23/01/2020;459307;37;1;3093;No
4449;23/01/2020;956794;11;49;4686;Yes
4451;23/01/2020;569799;20;29;10422;Yes
4454;23/01/2020;793464;0;2;2596;No
4456;23/01/2020;212006;27;24;8568;No
4459;23/01/2020;473745;64;40;9145;No
4469;23/01/2020;225006;82;42;5569;Yes
4472;23/01/2020;624774;11;43;1120;No
4478;23/01/2020;119895;58;24;10665;No
4481;23/01/2020;915905;84;46;611;Yes
4483;23/01/2020;631313;18;13;5462;No
4489;23/01/2020;820008;42;49;1970;No
4490;23/01/2020;702961;14;12;7713;No
4494;23/01/2020;642369;80;13;5627;No
4495;23/01/2020;624346;18;13;63;No
4501;23/01/2020;275957;46;27;1560;No
4524;23/01/2020;263251;50;19;1360;Yes
4525;23/01/2020;213758;40;1;5200;No
4527;23/01/2020;635550;81;23;6911;No
4528;23/01/2020;946380;78;20;3998;No
4529;23/01/2020;205232;43;29;8137;No
4532;23/01/2020;683266;17;15;1679;No
4546;23/01/2020;335593;32;50;7773;No
4550;23/01/2020;896781;48;38;10148;Yes
4557;23/01/2020;986702;11;19;5456;No
4559;23/01/2020;356597;88;0;3029;No
4561;23/01/2020;781478;16;15;5648;No
4569;23/01/2020;271847;39;38;1633;No
4573;23/01/2020;585407;51;10;3156;No
4576;23/01/2020;133883;39;43;3088;Yes
4577;23/01/2020;371287;28;26;3045;No
4582;23/01/2020;246601;7;19;2339;No
4591;23/01/2020;171017;20;39;8651;No
4595;23/01/2020;829053;56;14;5188;No
4606;24/01/2020;488569;24;21;7300;No
4608;24/01/2020;257383;32;18;1475;No
4614;24/01/2020;641482;18;34;6036;No
4619;24/01/2020;797452;25;34;4558;Yes
4623;24/01/2020;905967;61;23;5965;No
4635;24/01/2020;490452;37;45;5774;No
4637;24/01/2020;549098;32;17;588;No
4642;24/01/2020;690632;86;45;8342;No
4648;24/01/2020;127092;51;44;9376;No
4650;24/01/2020;938707;71;28;2731;Yes
4655;24/01/2020;224643;61;45;9102;Yes
4659;24/01/2020;100685;92;4;4700;No
4665;24/01/2020;687049;44;22;5764;No
4671;24/01/2020;875194;42;38;903;No
4673;24/01/2020;711201;27;28;1698;No
4675;24/01/2020;397420;19;26;2800;Yes
4676;24/01/2020;951181;88;39;9876;No
4687;24/01/2020;821775;5;51;3016;Yes
4690;24/01/2020;629113;31;42;3148;Yes
4707;24/01/2020;451444;91;24;5713;No
4718;24/01/2020;387652;26;4;3460;No
4719;24/01/2020;455094;1;21;5876;Yes
4722;24/01/2020;898658;24;29;5073;No
4725;24/01/2020;964104;40;26;2657;Yes
4726;24/01/2020;986834;8;5;435;No
4728;24/01/2020;960276;68;12;8679;No
4733;24/01/2020;561081;64;40;3726;No
4735;24/01/2020;412432;90;4;578;No
4740;24/01/2020;385399;24;6;8200;No
4748;24/01/2020;363067;95;23;10290;No
4750;24/01/2020;848119;1;35;9203;No
4753;24/01/2020;688582;70;9;5658;Yes
4763;24/01/2020;824103;15;37;8554;No
4768;24/01/2020;714722;63;1;7878;Yes
4773;24/01/2020;517876;32;40;1080;No
4775;24/01/2020;109843;34;19;9739;No
4782;24/01/2020;940842;58;4;6899;No
4787;24/01/2020;494659;73;16;4406;No
4789;24/01/2020;921053;61;2;7151;Yes
4791;24/01/2020;701167;4;25;5523;No
4795;24/01/2020;651758;64;20;3735;Yes
4796;24/01/2020;510934;2;3;9113;No
4802;25/01/2020;704885;80;17;1551;No
4808;25/01/2020;722192;49;43;7710;No
4809;25/01/2020;426791;59;46;2132;No
4811;25/01/2020;755065;21;21;5024;No
4818;25/01/2020;541582;50;13;7230;No
4819;25/01/2020;872222;32;3;3289;Yes
4820;25/01/2020;446878;5;39;8425;No
4821;25/01/2020;612588;12;16;2910;No
4825;25/01/2020;764573;16;31;5993;Yes
4826;25/01/2020;819534;36;5;6737;No
4829;25/01/2020;498437;52;10;4765;No
4830;25/01/2020;699208;58;8;1055;No
4831;25/01/2020;965796;53;21;7586;No
4839;25/01/2020;408941;0;8;7971;No
4840;25/01/2020;357713;49;17;1518;No
4842;25/01/2020;900842;85;8;9768;No
4845;25/01/2020;184519;90;42;68;No
4846;25/01/2020;731370;30;38;5462;No
4850;25/01/2020;127332;95;47;5722;No
4855;25/01/2020;567466;86;11;3410;No
4857;25/01/2020;976566;57;23;3398;No
4858;25/01/2020;137163;74;40;6610;No
4861;25/01/2020;202075;19;9;464;No
4863;25/01/2020;174941;60;4;8568;Yes
