cap_id;num_dependents;estimated_salary
7142;4;71076
7146;1;133317
7148;3;142916
7154;2;95131
7158;1;139826
7159;4;83703
7162;1;62812
7164;2;107282
7165;3;117771
7170;3;60238
7172;4;75087
7175;1;63062
7177;4;90542
7195;4;106255
7202;2;67466
7210;0;144985
7212;0;71029
7215;3;137603
7216;0;143058
7220;4;31465
7224;1;107767
7229;3;122800
7230;4;46833
7232;4;33333
7234;3;25228
7235;0;33765
7240;1;137984
7247;4;43811
7248;1;33779
7255;0;61089
7261;2;93447
7264;0;27103
7269;0;33107
7270;1;124469
7273;2;103384
7274;0;60610
7277;4;92483
7279;2;44485
7280;1;124757
7283;2;26658
7285;2;76004
7289;3;47799
7298;3;135600
7304;4;70456
7306;4;52805
7308;3;69618
7311;4;83375
7314;1;85286
7320;3;78356
7322;3;88908
7323;2;110465
7327;1;72948
7329;4;87089
7335;3;135270
7340;1;146639
7353;3;115427
7357;2;64255
7367;3;65540
7373;3;59718
7377;1;77740
7381;0;56318
7386;0;92698
7392;4;21263
7394;0;81778
7396;2;33450
7402;4;29816
7404;2;97488
7416;0;145080
7422;4;39236
7440;4;99257
7442;3;143574
7443;0;43299
7454;1;147625
7464;4;35789
7465;0;90566
7469;4;91789
7471;2;122363
7474;3;39092
7475;4;68429
7477;0;140036
7485;4;49456
7488;3;67211
7497;2;78598
7500;4;73004
7502;3;24585
7503;1;64116
7504;4;71949
7507;1;111846
7509;3;23354
7515;2;61171
7538;1;122188
7553;0;110660
7564;1;127230
7565;4;114970
7568;2;69521
7572;4;25734
7575;2;62049
7580;1;69769
7581;3;69819
7583;0;56182
7587;2;135368
7588;3;120082
7594;0;50098
7595;0;73884
7596;3;126963
7599;3;41533
7612;3;90708
7614;1;126545
7617;4;128135
7625;1;76235
7644;3;145560
7647;3;33189
7649;3;75775
7650;2;79752
7655;2;39643
7658;0;23140
7667;0;71921
7668;1;73858
7670;3;25260
7672;1;99300
7680;0;41933
7686;1;27202
7687;4;58818
7690;0;90025
7700;1;30913
7707;0;97764
7712;3;53569
7716;2;35678
7717;2;116528
7722;1;69034
7725;4;38718
7726;3;39457
7727;4;89751
7733;1;28455
7743;2;144377
7752;4;44395
7753;2;72729
7756;4;138468
7766;3;126208
7770;2;140435
7773;1;44937
7775;2;93317
7776;4;87612
7777;1;60549
7780;2;47719
7781;0;134141
7790;3;128752
7791;4;111886
7794;0;67679
7798;3;135966
7807;2;111535
7810;1;37322
7813;2;20723
7814;3;107893
7818;0;47253
7819;4;66884
7820;3;73727
7826;3;80866
7831;0;98847
7832;4;104598
7837;1;23190
7838;4;125902
7841;2;98022
7847;2;122806
7858;0;93157
7859;4;136415
7860;3;91653
7863;2;131387
7864;1;69888
7866;4;62220
7874;2;28284
7876;3;128177
7877;3;68951
7882;3;33281
7890;3;89620
7892;2;30777
7894;4;62977
7902;4;98080
7903;1;94532
7905;4;90688
7910;1;30074
7911;2;66969
7916;2;136113
7917;4;76627
7920;3;135992
7922;2;74366
7931;4;106385
7932;0;142631
7937;1;142651
7939;3;71071
7942;2;35932
7944;2;88030
7948;1;59469
7949;1;63628
7950;4;48868
7951;1;87067
7952;3;46055
7953;2;50106
7959;4;45015
7965;2;76583
7967;0;127011
7968;1;23796
7971;0;32835
7976;1;22944
7979;0;80400
7987;2;112066
7989;4;47193
7998;3;118295
8008;4;61958
8010;4;131600
8017;4;74293
8019;2;84099
8021;2;32643
8022;4;123764
8031;0;39068
8035;4;71833
8038;0;109649
8043;0;116536
8047;0;108966
8050;2;136385
8051;2;90846
8055;4;100168
8057;4;44658
8059;4;58195
8063;0;55753
8064;2;100532
8066;1;78171
8071;2;37548
8089;4;141460
8090;3;69425
8092;1;41622
8095;0;145720
8096;3;90556
8099;2;23542
8102;3;21192
8110;4;122872
8111;3;82929
8130;2;142605
8135;1;37978
8138;1;142578
8139;3;48243
8140;3;40127
8141;3;79131
8143;2;33886
8146;4;33988
8147;4;30482
8154;1;101146
8156;4;88236
8161;0;38598
8162;4;146752
8168;1;135878
8175;0;137051
8176;1;32623
8177;1;102351
8192;2;83807
8194;3;144449
8195;2;129731
8199;0;116283
8204;2;130220
8209;1;89248
8219;2;112703
8220;3;36326
8226;4;28818
8229;0;95870
8232;2;58004
8234;2;104307
8235;3;135933
8237;0;38653
8242;0;40726
8244;2;83371
8248;1;48400
8253;1;86552
8257;1;97274
8259;1;22339
8261;2;84515
8271;2;143556
8274;1;64603
8275;3;99303
8283;3;133205
8284;1;37983
8287;2;77780
8292;3;147395
8293;4;145310
8296;1;114846
8300;2;143793
8304;0;32824
8305;2;70121
8306;2;106424
8311;1;45796
8322;3;59378
8334;4;104732
8339;0;58519
8343;1;107013
8344;4;38462
8371;3;82568
8374;3;102938
8376;0;95243
8377;0;31302
8380;1;114463
8381;0;128204
8382;2;107149
8385;3;52548
8387;4;128253
8396;1;107122
8397;4;38388
8398;4;111632
8409;3;56132
8411;4;103396
8416;1;133125
8423;2;64817
8425;3;34092
8426;1;68850
8432;1;38034
8434;2;58986
8436;2;84302
8438;0;127773
8444;2;128152
8448;1;111412
8452;3;122999
8453;4;145226
8457;2;45428
8470;1;99365
8474;2;45886
8475;2;52452
8478;2;116688
8479;4;79611
8480;2;84638
8482;0;95866
8483;0;130372
8484;3;108824
8485;3;82073
8488;1;43794
8492;1;30639
8493;3;105927
8494;4;128296
8497;2;108320
8499;2;78085
8506;4;134172
8507;1;122743
8508;2;61146
8510;3;126760
8516;3;21987
8521;3;21646
8523;4;70988
8528;2;85079
8533;4;72351
8538;2;105382
8543;4;31769
8545;3;30823
8546;2;111975
8547;0;45521
8549;3;47113
8551;4;118567
8557;1;38011
8566;0;99720
8569;1;29213
8571;1;88109
8574;0;69969
8579;4;105254
8582;0;74333
8587;3;148597
8593;0;46158
8600;0;65026
8605;4;25525
8607;4;143863
8609;3;121877
8617;0;95282
8626;4;59275
8628;2;66691
8630;4;62097
8633;0;20510
8636;4;46011
8637;4;38642
8644;4;48528
8648;0;110077
8653;2;143478
8655;4;25047
8656;0;77800
8658;4;99495
8664;1;38982
8669;4;103373
8678;4;128395
8688;4;90521
8689;3;24682
8690;1;62235
8694;1;95312
8695;0;45179
8696;0;35800
8701;1;128896
8707;0;90235
8708;3;140772
8712;2;26507
8717;3;93889
8721;3;87494
8722;2;48048
8723;0;73007
8725;4;105462
8726;1;92214
8731;4;31357
8735;2;67891
8736;4;135607
8739;2;107436
8744;2;76854
8747;4;99596
8751;1;63700
8761;0;28394
8762;3;67237
8763;2;65648
8764;2;119702
8766;2;28725
8770;1;148961
8774;2;46117
8777;4;121016
8781;3;59871
8782;1;50876
8784;2;113972
8786;1;89973
8787;4;129882
8791;2;142315
8795;2;68720
8800;4;105925
8803;4;109434
8811;1;101719
8812;4;40009
8814;2;62745
8815;4;36865
8824;2;85210
8846;0;104940
8849;1;76451
8852;3;120902
8864;3;75213
8866;2;83172
8871;4;149829
8872;2;114176
8873;2;76996
8882;0;112723
8890;1;84641
8892;4;119941
8902;2;61611
8903;0;111645
8908;1;22248
8912;3;142788
8918;2;123966
8926;0;129167
8928;2;131127
8933;3;149514
8941;2;145687
8947;3;130177
8949;2;71483
8952;0;42998
8956;3;88565
8957;3;81097
8959;0;124580
8960;4;35987
8968;4;146313
8969;3;50301
8974;1;28001
8976;4;120440
8978;4;81570
8979;2;127265
8984;1;133097
8985;3;111122
8988;1;75599
8990;0;132545
8993;2;69328
8994;1;75521
8999;3;89346
9017;2;27706
9023;1;57915
9024;3;60704
9032;0;62182
9036;3;35993
9037;1;60688
9038;1;89463
9039;4;149516
9041;1;132697
9049;2;50511
9051;0;36333
9061;1;24521
9062;2;146543
9068;3;82562
9076;2;77931
9077;0;68961
9078;1;95347
9079;0;114226
9083;4;108907
9091;3;137669
9097;3;39157
9098;1;110653
9106;4;117511
9118;2;146277
9120;0;30060
9126;3;137182
9129;4;128966
9131;3;74889
9132;1;137230
9133;2;51264
9138;4;107132
9147;1;26895
9149;3;118340
9152;4;23074
9155;3;97393
9156;4;82424
9164;2;123575
9168;4;84706
9169;4;39105
9171;2;108522
9183;1;68165
9186;4;91055
9192;2;61971
9195;2;54299
9196;3;142133
9208;4;87325
9212;3;95767
9213;1;64403
9214;4;115598
9219;3;88117
9220;1;106571
9224;4;28673
9225;0;106602
9237;2;115595
9238;0;109853
9244;1;80358
9248;0;103430
9262;1;67698
9264;3;33235
9269;3;86212
9274;4;129276
9279;3;71776
9295;4;45838
9296;1;39782
9306;1;146849
9310;4;38566
9313;0;62422
9319;0;84414
9322;4;59725
9331;2;44001
9336;4;111753
9337;4;45187
9340;4;79073
9343;2;136762
9346;4;130546
9348;0;116858
9349;0;125772
9351;1;109204
9361;0;97668
9367;1;33479
9369;0;38686
9371;1;100334
9375;3;46608
9377;4;109198
9379;2;31809
9386;1;73825
9389;1;83486
9394;4;63235
9403;4;119433
9404;0;36692
9407;2;143147
9416;4;57503
9418;3;138904
9420;0;33338
9422;3;143816
9424;4;109977
9426;2;45533
9429;0;97512
9430;3;73850
9435;0;49530
9438;2;111685
9441;2;52691
9448;1;45079
9449;4;129106
9454;0;34103
9456;3;25622
9457;4;34819
9462;3;30747
9465;0;140605
9467;2;107965
9471;1;82157
9475;3;97436
9480;4;104269
9482;4;40770
9484;2;105037
9488;3;87918
9489;0;41513
9490;2;76765
9493;4;120911
9497;1;69659
9498;0;137898
9504;2;42202
9508;3;28767
9514;2;46588
9517;1;98348
9519;3;40364
9525;2;43173
9529;4;149295
9543;4;140201
9549;1;119661
9550;1;103218
9551;0;21661
9556;2;78562
9561;1;105418
9564;3;136856
9566;4;104373
9568;1;73244
9569;2;32486
9572;0;62031
9576;2;35815
9577;2;31445
9578;1;120460
9580;0;121333
9584;0;33458
9592;2;69907
9595;0;26970
9597;1;92431
9601;3;29654
9605;1;37259
9615;0;39199
9624;1;52882
9630;0;42100
9637;3;149844
9638;0;112445
9641;3;64581
9644;3;37677
9645;4;74090
9646;0;125796
9647;3;39597
9649;1;87711
9653;2;27435
9654;4;67121
9657;4;69787
9658;0;75112
9666;0;145904
9671;4;30800
9673;4;138375
9677;2;24287
9681;0;71999
9682;0;21997
9684;3;63315
9685;2;82328
9695;3;118270
9699;1;140222
9700;1;134714
9701;1;49695
9702;4;50106
9706;2;59035
9712;4;87905
9714;3;120334
9717;0;20841
9719;1;141195
9720;0;67399
9726;4;123329
9729;4;63596
9731;0;131665
9732;0;109425
9739;1;140931
9741;1;133038
9745;0;53708
9746;0;68240
9752;2;140229
9753;1;127262
9755;3;76888
9757;1;116724
9761;2;126380
9765;3;142632
9776;4;120503
9778;4;75210
9779;2;148421
9781;1;98107
9782;3;80891
9783;4;84160
9791;1;124700
9792;0;114517
9798;4;72146
9802;1;47704
9804;1;71523
9805;2;81485
9812;1;35683
9813;4;59283
9815;4;144255
9816;2;82014
9818;2;130316
9825;4;41714
9841;3;129811
9851;3;115469
9858;0;95452
9860;3;145241
9862;1;104652
9865;3;116759
9887;1;53797
9891;0;57939
9894;4;91687
9898;1;71907
9899;0;74209
9915;1;147623
9919;3;34877
9921;3;77667
9927;4;87590
9928;3;76729
9932;4;117118
9933;4;41070
9934;1;132492
9940;0;89176
9944;2;78704
9945;1;90942
9951;1;90050
9957;2;99013
9974;3;71001
9984;1;131757
9986;2;77849
9994;0;24201
10008;3;89727
10009;1;118224
10011;3;58962
10015;4;131871
10019;0;148479
10020;3;46647
10025;4;142579
10032;1;144453
10033;4;67826
10036;4;109123
10044;3;98591
10048;1;46135
10049;1;28739
10052;1;49596
10056;4;88540
10057;1;98170
10064;1;145509
10068;1;109037
10069;1;114167
10071;0;128461
10077;0;33713
10078;0;91218
10082;2;43057
10084;0;26702
10087;0;66722
10090;0;50672
10092;1;89001
10094;1;27172
10102;3;111325
10106;3;120031
10107;3;67631
10108;3;79264
10115;2;54001
10116;0;112424
10117;4;31265
10120;2;135404
10123;3;38811
10124;4;78728
10125;0;59161
10126;4;55818
10128;3;35467
10136;3;75367
10141;3;53526
10143;4;130613
10151;2;101747
10154;3;59380
10156;2;129492
10159;2;122259
10166;2;62408
10167;3;64144
10168;2;104905
10170;3;143370
10175;0;49159
10176;3;118780
10181;1;131437
10182;3;142558
10187;1;27759
10194;1;132784
10195;4;56903
10210;1;48547
10212;3;25101
10215;1;75055
10220;3;103628
10221;3;93216
10229;1;90900
10232;3;97016
10237;0;26770
10238;4;91639
10246;4;26705
10249;1;84274
10251;3;116291
10260;0;116018
10274;0;118732
10279;0;77766
10280;0;39424
10282;0;118256
10283;1;144824
10284;1;135318
10292;4;108504
10293;0;83458
10295;4;111885
10299;4;52076
10300;2;36702
10301;3;98762
10307;2;36678
10308;0;139663
10310;4;40753
10311;3;123073
10322;1;126180
10323;1;24337
10329;2;36659
10339;2;69884
10346;2;44300
10354;4;146929
10365;2;147054
10371;3;73850
10372;0;109510
10374;1;92976
10377;4;123877
10383;1;96401
10384;3;129430
10385;2;49160
10389;2;107391
10392;1;76955
10397;1;57078
10400;4;61047
10401;4;91816
10413;0;83622
10414;3;57926
10416;3;37308
10418;3;79243
10422;0;28606
10426;3;138566
10428;2;140478
10430;1;112441
10431;2;49789
10434;3;137844
10435;2;23449
10442;3;30210
10445;3;66650
10447;4;141438
10449;3;146399
10453;0;33545
10461;0;104266
10472;3;30120
10479;0;55678
10481;2;134259
10484;3;46773
10494;4;79126
10495;1;44918
10496;4;76785
10497;0;138525
10500;0;98797
10501;0;118878
10502;1;143521
10510;0;91451
10512;3;88647
10516;4;105725
10533;4;131375
10534;0;93896
10538;2;30790
10542;0;107848
10543;4;21383
10544;0;139203
10548;0;93478
10549;3;149045
10562;3;30205
10563;0;87172
10569;1;62868
10572;0;97700
10573;3;106524
10574;4;84634
10576;1;64408
10578;4;39760
10584;4;135525
10585;1;95305
10588;2;125593
10593;0;109271
10603;1;95705
10609;4;114869
10610;4;88652
10615;4;103300
10621;0;28136
10623;3;117370
10625;3;59708
10633;2;145128
10641;4;105045
10645;3;124024
10648;1;86686
10653;4;138755
10656;4;70736
10658;3;124751
10670;4;83578
10675;3;76069
10680;1;113867
10681;2;96035
10682;2;136096
10683;1;133706
10685;3;138146
10694;2;136823
10704;1;77141
10706;4;45470
10712;1;90007
10714;3;55031
10720;1;135865
10723;4;83931
10725;4;128723
10727;4;106404
10733;4;86656
10738;3;128410
10741;4;144318
10747;3;117995
10748;0;59250
10758;3;148419
10769;1;63912
10785;2;67890
10789;3;55981
10792;3;57979
10793;2;40493
10796;4;112038
10797;0;118048
10799;1;128173
10800;2;82279
10802;3;78025
10804;3;65946
10807;4;79462
10811;1;102491
10817;1;78753
10819;2;50776
10824;1;28607
10833;3;29529
10846;0;50403
10854;2;36417
10855;0;24537
10863;0;40551
10864;1;44559
10870;3;117939
10877;3;104014
10884;4;145581
10888;2;52974
10890;2;57779
10893;2;119517
10897;4;50081
10902;3;101825
10907;3;82533
10908;1;149990
10926;4;31043
10927;4;135375
10934;4;64128
10938;1;107095
10945;4;51115
10947;2;67141
10949;0;135426
10952;4;96654
10958;2;141460
10959;1;68873
10963;0;38112
10970;0;81176
10977;3;88821
10979;2;43627
10983;0;59648
10999;1;54883
11008;2;53016
11009;3;123970
11012;1;78205
11013;1;53248
11016;4;82610
11018;3;29180
11019;4;50528
11022;3;55785
11027;2;60957
11031;1;119478
11032;3;78928
11034;0;56092
11042;1;128618
11049;3;142590
11057;3;72674
11058;1;54112
11060;2;49579
11064;0;38526
11067;1;35148
11068;2;111407
11069;3;140394
11073;3;66661
11078;0;106115
11080;2;37791
11083;1;111004
11092;4;65688
11095;0;24299
11096;1;71517
11098;0;104860
11106;0;44048
11109;1;93485
11113;3;34040
11122;0;43592
11125;1;72300
11128;3;27007
11130;4;54605
11142;4;93557
11144;3;109430
11153;2;63864
11159;4;132089
11163;3;86137
11164;2;60845
11166;3;29155
11169;2;61928
11170;3;132671
11172;1;79984
11175;3;94413
11181;4;94278
11188;3;36419
11190;2;87343
11192;1;126816
11202;0;50666
11207;1;114554
11215;4;86634
11219;4;123660
11226;4;115762
11233;0;43827
11234;2;98043
11244;0;101590
11247;1;50075
11250;1;146321
11251;2;36318
11252;1;73434
11258;4;54752
11259;3;121352
11260;4;46304
11266;3;34078
11269;0;61352
11275;0;145184
11286;0;121081
11290;3;134671
11297;4;95081
11301;0;143063
11306;3;63391
11319;3;132767
11328;2;46627
11338;0;110004
11340;1;109215
11350;1;127949
11358;1;149661
11364;0;53259
11365;0;142075
11366;3;122299
11377;4;63469
11379;3;121559
11387;2;119209
11390;1;143380
11401;4;21858
11408;4;26437
11412;1;61012
11414;3;39139
11415;2;121700
11418;1;98266
11429;2;25596
11431;4;98060
11432;0;52059
11433;1;120032
11437;0;128687
11442;2;87860
11446;4;48625
11451;4;46950
11455;3;44018
11456;0;26580
11458;4;25249
11459;1;71379
11462;4;147738
11464;0;74870
11466;0;129746
11469;3;107481
11471;4;41428
11475;2;109889
11480;4;42544
11482;2;81115
11484;2;83308
11487;1;95021
11491;1;123379
11500;2;129980
11502;1;118276
11503;0;75692
11506;1;115100
11509;2;101266
11513;4;72414
11520;3;62001
11521;1;63097
11525;2;132993
11528;4;102104
11532;3;45799
11537;0;134013
11540;0;97608
11544;1;93757
11545;0;28415
11553;2;130134
11554;0;116540
11558;4;130033
11567;0;116040
11580;4;100233
11589;1;102880
11595;3;93779
11599;4;106305
11600;4;140659
11608;0;40473
11614;2;56504
11623;4;123195
11624;0;76398
11626;4;140181
11630;1;69822
11632;0;58441
11634;0;62832
11640;0;47842
11642;4;131473
11645;1;136968
11648;2;70109
11653;0;21991
11655;2;61391
11659;3;97133
11663;3;32868
11684;0;54420
11690;0;140172
11704;4;41521
11706;3;120907
11711;2;36075
11712;3;108515
11717;4;106513
11719;0;45671
11723;1;125040
11727;4;42163
11731;1;121791
11733;3;93163
11734;2;78504
11738;2;59857
11740;0;138534
11741;0;43066
11742;1;30952
11743;4;125653
11744;1;114493
11747;4;40298
11750;0;21104
11758;4;129382
11760;2;140484
11762;1;28564
11764;3;39463
11768;1;42633
11769;4;43113
11773;2;101945
11777;4;145280
11787;3;141620
11798;2;51977
11801;1;84685
11802;3;93039
11803;2;65383
11808;3;108786
11810;1;148729
11813;0;72083
11814;1;90641
11816;2;59400
11819;3;138537
11826;1;146749
11827;2;78877
11834;0;115063
11836;2;31722
11847;0;99868
11850;3;134910
11855;1;103150
11858;3;72227
11861;3;101566
11862;4;135973
11866;1;38580
11872;2;80624
11875;0;114535
11880;2;37109
11884;0;140234
11885;1;62061
11887;0;88322
11890;1;60379
11903;1;130341
11907;1;21982
11909;1;48495
11913;4;77570
11916;0;76903
11919;2;31980
11926;4;57966
11928;2;46128
11929;0;65124
11930;3;37438
11934;3;140898
11936;4;137207
11948;2;41578
11957;1;88743
11958;2;35744
11959;4;110739
11961;0;106936
11966;3;120082
11967;3;79874
11968;3;47356
11977;0;146893
11978;2;51440
11979;4;130990
11981;1;73555
11982;2;135535
11990;2;53675
11991;3;90230
11992;1;41572
11995;2;29130
11997;0;116810
12006;0;39331
12015;4;128040
12017;2;115176
12025;4;66964
12029;2;40271
12032;0;61918
12033;4;134446
12039;2;128985
12043;1;84442
12044;3;107145
12047;0;116365
12049;2;85853
12052;0;59645
12058;0;86831
12065;4;67213
12066;4;127847
12078;0;67840
12080;3;105345
12083;2;131202
12085;2;88940
12086;3;147874
12088;2;90617
12094;2;47638
12095;1;40369
12104;3;74159
12111;3;59331
12117;3;81957
12124;1;49205
12127;0;31843
12131;3;83709
12132;3;88495
12134;3;135487
12135;4;87483
12138;4;131713
12139;0;74503
12141;2;84977
12144;4;115804
12145;4;115654
12146;4;125324
12150;3;77346
12152;0;118074
12153;4;142122
12161;2;79692
12162;4;131032
12163;1;148657
12164;4;24674
12168;0;96072
12170;4;79564
12172;3;138601
12175;1;146760
12176;1;22153
12183;4;101284
12190;2;134460
12202;3;122925
12203;4;96567
12208;0;36772
12209;0;60859
12215;3;55369
12216;0;68465
12217;4;106296
12226;4;45843
12229;2;29414
12238;4;29635
12239;0;103411
12242;0;59698
12243;4;89021
12244;3;103187
12246;3;129006
12253;1;90156
12268;4;148451
12269;2;140080
12270;0;119806
12275;1;79614
12283;0;149971
12285;1;146001
12289;0;84663
12290;4;47322
12291;2;52052
12297;2;104853
12300;0;54767
12304;2;49586
12309;2;144217
12310;2;69476
12311;4;129450
12317;0;89654
12321;1;25323
12322;0;111646
12327;2;96136
12330;1;27431
12347;3;142989
12350;3;38556
12356;1;42475
12357;2;54948
12362;2;134649
12363;1;34309
12366;4;134307
12367;2;143024
12369;2;85502
12372;2;36223
12374;4;67578
12375;0;22703
12391;1;48887
12392;3;105549
12394;4;95224
12395;4;76605
12405;3;40418
12406;1;74840
12408;3;27189
12411;2;64719
12414;1;65508
12415;2;24806
12419;2;129601
12426;0;33683
12431;4;120850
12442;1;36911
12461;0;137862
12463;3;29510
12464;1;128026
12465;0;71325
12466;4;68777
12470;0;127715
12472;1;104558
12475;0;64127
12477;4;62266
12481;0;110343
12485;2;49980
12488;0;114159
12495;1;113093
12496;3;99792
